2026-04-01 14:51:08.466 [info] 2026-03-14 17:46:56: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/truckers.py for TextDocument: file:///home/perrymckay1/truckers.py, InsertPosition: Ln:0, Col:0

2026-03-24 01:21:15: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/orderRoutes.test.js for TextDocument: file:///home/perrymckay1/orderRoutes.test.js, InsertPosition: Ln:105, Col:0

2026-03-24 01:36:56: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/myPostedLoads.js for TextDocument: file:///home/perrymckay1/myPostedLoads.js, InsertPosition: Ln:0, Col:0

2026-03-24 01:36:56: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/myPostedLoads.js for TextDocument: file:///home/perrymckay1/myPostedLoads.js, InsertPosition: Ln:0, Col:0

2026-03-24 01:45:32: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.js for TextDocument: file:///home/perrymckay1/loads.js, InsertPosition: Ln:0, Col:0

2026-03-24 01:45:32: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.js for TextDocument: file:///home/perrymckay1/loads.js, InsertPosition: Ln:0, Col:0

2026-03-24 01:53:33: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/apiUtil.js for TextDocument: file:///home/perrymckay1/apiUtil.js, InsertPosition: Ln:0, Col:0

2026-03-24 01:55:58: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/app.js for TextDocument: file:///home/perrymckay1/app.js, InsertPosition: Ln:0, Col:0

2026-03-24 01:55:58: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/app.js for TextDocument: file:///home/perrymckay1/app.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:13:25: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/adminCompanies.js for TextDocument: file:///home/perrymckay1/adminCompanies.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:13:25: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/adminCompanies.js for TextDocument: file:///home/perrymckay1/adminCompanies.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:43:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/driverTracking.js for TextDocument: file:///home/perrymckay1/driverTracking.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:43:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/driverTracking.js for TextDocument: file:///home/perrymckay1/driverTracking.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:43:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/driverTracking.js for TextDocument: file:///home/perrymckay1/driverTracking.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:43:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/driverTracking.js for TextDocument: file:///home/perrymckay1/driverTracking.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:47:11: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/driverTracking.test.js for TextDocument: file:///home/perrymckay1/driverTracking.test.js, InsertPosition: Ln:0, Col:0

2026-03-24 02:48:04: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/chat.test.js for TextDocument: file:///home/perrymckay1/driverTracking.test.js, InsertPosition: Ln:94, Col:14

2026-03-24 11:31:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/forms.js for TextDocument: file:///home/perrymckay1/forms.js, InsertPosition: Ln:0, Col:0

2026-03-24 13:17:51: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/myTrucks.js for TextDocument: file:///home/perrymckay1/myTrucks.js, InsertPosition: Ln:0, Col:0

2026-03-24 13:17:51: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/myTrucks.js for TextDocument: file:///home/perrymckay1/myTrucks.js, InsertPosition: Ln:0, Col:0

2026-03-24 23:46:14: Accepted generated code with cited text 
```
link rel="apple-touch-icon" sizes="180x180" href="{{ url_for('static', filename='apple-touch-icon.png') }}">
    <link rel="icon" type="image/png" sizes="32x32" href="{{ url_for('static', filename='favicon-32x32.png') }}">
    <link rel="icon" type="image/png" sizes="16x16" href="{{ url_for('static', filename='favicon-16x16.png') }}">
    <link
```
 from 'https://stackoverflow.com/questions/75092060/nav-bar-black-on-web-browser-but-white-on-mobile' with an unknown license
TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:4, Col:0

2026-03-25 00:57:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:57:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:57:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:57:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:57:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:57:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:58:20: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:31, Col:13

2026-03-25 00:58:20: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:31, Col:13

2026-03-25 00:58:23: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-25 00:58:23: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-25 01:45:25: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/submit_pod.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-25 01:45:25: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/submit_pod.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-25 01:49:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/view_delivery_proof.html, InsertPosition: Ln:50, Col:8

2026-03-25 01:49:56: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1645, Col:66

2026-03-25 01:51:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/view_delivery_proof.html, InsertPosition: Ln:72, Col:12

2026-03-25 01:51:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/view_delivery_proof.html for TextDocument: file:///home/perrymckay1/view_delivery_proof.html, InsertPosition: Ln:72, Col:12

2026-03-25 01:53:25: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2337, Col:78

2026-03-25 01:55:26: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2348, Col:0

2026-03-25 02:21:07: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2553, Col:0

2026-03-25 02:21:07: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2553, Col:0

2026-03-25 02:21:07: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2553, Col:0

2026-03-25 10:44:23: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-25 10:45:50: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:56, Col:17

2026-03-25 10:55:26: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:0, Col:0

2026-03-25 10:56:43: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:36, Col:204

2026-03-25 10:56:43: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:36, Col:204

2026-03-25 10:57:31: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2203, Col:0

2026-03-25 11:01:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:15, Col:9

2026-03-25 11:01:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:15, Col:9

2026-03-25 11:01:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:15, Col:9

2026-03-25 11:01:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:15, Col:9

2026-03-25 11:19:35: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1991, Col:6

2026-03-25 11:19:35: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1991, Col:6

2026-03-25 11:39:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/tVmA.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-25 11:39:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/RmBH.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-25 11:39:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/RmBH.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-25 11:40:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/RmBH.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2338, Col:0

2026-03-25 11:40:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/RmBH.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2325, Col:8

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2893, Col:0

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2852, Col:0

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2189, Col:0

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1436, Col:0

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1436, Col:0

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1387, Col:0

2026-03-25 11:59:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:1334, Col:0

2026-03-25 20:19:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/-28fed9c5/CYrf.js for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:543, Col:0

2026-03-25 20:42:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:584, Col:0

2026-03-25 21:02:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:3008, Col:0

2026-03-25 21:09:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/send_insurance_warnings.py for TextDocument: file:///home/perrymckay1/send_insurance_warnings.py, InsertPosition: Ln:0, Col:0

2026-03-25 21:09:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/send_insurance_warnings.py for TextDocument: file:///home/perrymckay1/send_insurance_warnings.py, InsertPosition: Ln:0, Col:0

2026-03-25 21:18:32: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2974, Col:0

2026-03-25 21:24:31: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:2948, Col:0

2026-03-26 02:46:13: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/payments.py, InsertPosition: Ln:0, Col:0

2026-03-26 02:58:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-26 03:05:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/_macros.html for TextDocument: file:///home/perrymckay1/_macros.html, InsertPosition: Ln:0, Col:0

2026-03-26 03:05:49: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-26 03:19:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 03:19:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 03:19:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 03:30:15: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_truck.html for TextDocument: file:///home/perrymckay1/edit_truck.html, InsertPosition: Ln:0, Col:0

2026-03-26 03:32:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/auth.py for TextDocument: file:///home/perrymckay1/profile.py, InsertPosition: Ln:0, Col:0

2026-03-26 03:32:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/auth.py for TextDocument: file:///home/perrymckay1/profile.py, InsertPosition: Ln:0, Col:0

2026-03-26 03:32:17: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/profile.py, InsertPosition: Ln:0, Col:0

2026-03-26 10:38:08: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/payments.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 10:38:08: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 11:16:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-26 11:16:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-26 11:16:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-26 11:16:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 11:16:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 11:16:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-26 12:19:26: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/-4ac64703/0Boi.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:21:55: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/-4ac64703/0Boi.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:34, Col:0

2026-03-26 12:26:04: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/profile.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:48:30: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 12:56:16: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/webauthn.js for TextDocument: file:///home/perrymckay1/webauthn.js, InsertPosition: Ln:0, Col:0

2026-03-26 12:56:16: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/webauthn.js for TextDocument: file:///home/perrymckay1/webauthn.js, InsertPosition: Ln:0, Col:0

2026-03-26 12:56:16: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/webauthn.js for TextDocument: file:///home/perrymckay1/webauthn.js, InsertPosition: Ln:0, Col:0

2026-03-26 12:57:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/webauthn.js for TextDocument: file:///home/perrymckay1/webauthn.js, InsertPosition: Ln:61, Col:62

2026-03-26 12:59:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 12:59:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 13:01:22: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:50, Col:9

2026-03-26 13:01:22: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:50, Col:9

2026-03-26 15:03:24: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/app.js for TextDocument: file:///home/perrymckay1/app.js, InsertPosition: Ln:0, Col:0

2026-03-26 15:03:24: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/app.js for TextDocument: file:///home/perrymckay1/app.js, InsertPosition: Ln:0, Col:0

2026-03-26 15:05:10: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/app.js for TextDocument: file:///home/perrymckay1/app.js, InsertPosition: Ln:66, Col:22

2026-03-26 15:24:35: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/apiUtil.js for TextDocument: file:///home/perrymckay1/apiUtil.js, InsertPosition: Ln:0, Col:0

2026-03-26 15:24:35: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/apiUtil.js for TextDocument: file:///home/perrymckay1/apiUtil.js, InsertPosition: Ln:0, Col:0

2026-03-26 18:07:59: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/csrf.js for TextDocument: file:///home/perrymckay1/csrf.js, InsertPosition: Ln:33, Col:53

2026-03-26 18:15:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:0, Col:0

2026-03-26 18:15:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_profile.html for TextDocument: file:///home/perrymckay1/edit_profile.html, InsertPosition: Ln:0, Col:0

2026-03-26 18:15:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_truck.html for TextDocument: file:///home/perrymckay1/edit_truck.html, InsertPosition: Ln:0, Col:0

2026-03-26 18:15:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/edit_truck.html, InsertPosition: Ln:0, Col:0

2026-03-26 18:15:48: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_truck.html for TextDocument: file:///home/perrymckay1/edit_truck.html, InsertPosition: Ln:0, Col:0

2026-03-26 21:07:05: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-26 21:08:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:190, Col:9

2026-03-26 21:12:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-26 21:12:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-26 21:12:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-26 21:12:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-26 21:14:10: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/KZEv.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:111, Col:92

2026-03-26 21:20:36: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-26 21:21:49: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:84, Col:4

2026-03-26 21:58:51: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/messaging.py for TextDocument: file:///home/perrymckay1/messaging.py, InsertPosition: Ln:0, Col:0

2026-03-26 21:58:51: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/messaging.py for TextDocument: file:///home/perrymckay1/messaging.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

